,title,answer_count,follower_count,detail_text
0,中央经济工作会议在北京举行，会议确定 2026 年经济工作重点任务，哪些信息值得关注？,182,1064,1270w
1,和暗恋的女生去挪威看极光，她主动亲了我，回国后却只剩一句“只是朋友”，我该怎么释怀？,1119,2538,1200w
2,如何评价 DeepMind CEO 看中国AI「毫无创新，但跟进速度可怕」的观点？,227,658,247w
3,北京同仁堂涉嫌造假将被约谈，磷虾油磷脂含量实测为 0，具体情况如何？北京同仁堂将承担哪些法律责任？,46,102,208w
4,云南海关查到一女子裤子内藏两斤竹虫入境，竹虫好吃吗？为什么要走私？,47,134,177w
5,直播交付第 20000 台尚界 H5 新车，余承东称其为「百万级的车」，如何评价这一说法？,49,77,159w
6,我妈是1971年出生的，她是中专学历，请问在那个年代中专学历相当于什么水平？,217,393,146w
7,苹果原装取卡针被传由铂金制成，回收价超 300 元，官方称是一种非晶态合金，这种金属有哪些特点？,54,103,145w
8,如何看待AL战队12月10日官宣全员续约，成为LPL赛区唯一保持原班人马争战新赛季的队伍？,19,24,108w
9,如何评价【绝区零】新出的角色“般岳”？,16,17,105w
10,游戏有没有可能这样设计：先做出1-2个关卡/章节，卖个很便宜的价格，再陆续把剩下部分做出来当DLC卖？,119,188,101w
11,男子委托朋友微信购彩票中 748 万，店主称未收到款扣押彩票，男子起诉确认所有权遭驳回，怎样解读？,230,555,90w
12,如何评价 cuTile?,15,291,89w
13,在某三甲医院遇到一个7岁来例假的小姑娘，现在的孩子发育怎么这么早？,32,88,86w
14,福医大附一院院长否认「最快女护士」张水华离职，称尚未收到她的辞职申请，怎样看待院方的处理结果？,68,146,85w
15,美国国安新战略为何表明美国准备出卖全世界？,21,20,84w
16,如何评价《博德之门3》配音演员：我们被玩家当明星，却被开发商当外包？你认为配音应该被摆在什么位置？,21,17,76w
17,申思到底是一个什么样的球员，当年在上海队，他和范志毅在球场内外分别是什么地位，为何他在国家队不得志？,45,48,70w
18,如果你是公孙瓒，如何坐稳幽州，击败宿敌袁绍并称霸河北？,28,38,69w
19,水银体温计 2026 年即将禁产销量大涨，部分售价翻了好几倍，为何会禁产？有人大量囤货出于什么考虑？,105,288,69w
