,title,answer_count,follower_count,detail_text
0,30 万巨蟒席卷美国佛罗里达州，当地使用「机器兔」诱捕蟒蛇，效果怎么样？为什么会有这么多巨蟒？,116,372,373w
1,如何评价9月27日山东大学开学典礼李术才校长坚持淋雨讲话？,234,343,191w
2,9月28日棋圣赛柯洁2:1战胜屠晓宇，卫冕棋圣头衔，如何评价这场比赛以及柯洁的状态？,41,76,117w
3,网红唐飞机直播时坠机不幸身亡， 画面显示飞机突然失去控制，具体情况如何？,522,1314,106w
4,小米 17 系列开售 5 分钟刷新 2025 国产手机首销全天销量纪录，原因有哪些？怎样看待这一成绩？,667,895,94w
5,台风走了胶带却撕不掉了，网友支招用酒精喷、风油精涂、温水泡，清理胶带痕迹到底哪个最管用？还有哪些妙招？,114,234,81w
6,如何评价原神登上经济学顶刊QJE：用原神做工具变量研究自身和室友使用手机APP对大学成绩和工资影响？,47,125,77w
7,福特号上使用四个巨重的飞轮储存电量，对航母机动性能有什么影响吗？,37,129,74w
8,为何老外喜欢发布开源代码？,44,95,70w
9,上海新增带薪陪护假，独生子女每年可请 7 天假照护住院老人，怎样看待这一政策？,74,115,66w
10,王健林及万达集团被限制高消费，万达集团所持 80 亿股权再遭冻结，影响有多大？万达目前面临哪些问题？,435,1105,65w
11,为什么只有在中国，玉石才值钱？,31,86,63w
12,被治愈是一种怎样的体验，你有哪些被治愈的经历？,60,81,60w
13,马斯克称「人类智力已停滞将被 AI 超越」，若此预言成真将对社会带来哪些影响？,93,194,59w
14,中国市场营收占比不过12.5%，英伟达何以那么在乎？,38,62,58w
15,2025 LCK第三赛段决赛GEN 3:1 HLE 夺冠，如何评价这场比赛？,34,40,58w
16,如何看待《三角洲行动》宣布将在 S6 赛季补发 20 天 3*3 安全箱体验卡弥补本赛季时间过短问题？,31,31,57w
17,bmi是否严重不准?,49,119,57w
18,残障人士在日常生活、出行、工作中共遇到的困难主要有什么？哪些需求是容易被忽略的？,28,48,56w
19,媒体称「中国出5轴机床，0.01mm挺好的」，中国最顶尖机床情况究竟如何？,24,28,56w
