,title,answer_count,follower_count,detail_text
0,西藏吉隆泥石流致 5 人遇难 558 人失联，上游堰塞湖出现溢流，目前救援进展如何？,158,499,1233w
1,汕头一酒店房间平时售价280元，国庆期间标价5850元，门店称并非最终价格，这样的涨价幅度合理吗？,303,463,405w
2,蜜雪冰城半年报净利下降 14.7%，如何看待其上市以来首次出现净利润同比下滑？,69,169,305w
3,警方通报成都蛋烘糕奶奶被镜头霸凌，对两博主进行批评教育，账号进行依法处置，怎样看待这一结果？,103,263,257w
4,5G商用七年了，除了手机右上角多5G标识，网速体验和4G没差别，信号甚至更差，我该如何反驳这种观点？,193,399,205w
5,老年人越来越多，为什么银发经济不好做？,188,242,169w
6,如何评价腾讯混元 8 月 28 日发布并开源新一代大语言模型 Hy4 preview？实际体验如何？,35,95,130w
7,非洲有数十万只鸵鸟，为何狮子很少吃鸵鸟？抓不着还是鸵鸟肉难吃？,22,96,105w
8,HWG!罗马诺官宣巴尔克拉加盟利物浦，如何评价这次交易？,17,23,94w
9,撞脸周杰伦走红的粥饼伦因房租暴涨 5 成关店，从胖东来到粥饼伦，实体店面对大幅涨租有破局的办法吗？,176,321,88w
10,8 月 28 日四川内江隆昌市发生 5.1 级地震，震源深度 13 公里，目前情况怎么样？,35,67,86w
11,《诡秘之主》手游被曝 PvP 平民暴击氪佬仅 1 血，是真的吗？将如何影响玩家体验？,156,156,84w
12,小米被曝更新售后政策，二手设备直接失去官方保修，怎么看待这件事？,304,404,83w
13,为什么平均每2年换一个首相的日本政治上反而比平均每5年换一个总统的韩国更稳定？,62,136,83w
14,城市里的「友情荒漠」是如何形成的？,46,79,83w
15,连云港集中销毁烟花时发生爆炸，致邻市570多户房屋受损，为何会有这么大威力？此次事故暴露出哪些问题？,58,115,83w
16,媒体曝追觅造车主体「星空计划」相关公司将注销，追觅汽车已从千人减员至仅剩几十人，这是造车梦碎了吗？,22,30,83w
17,如果《Dota2》历年Ti冠亚军都反过来，那么CN赛区的风评会是什么样？各知名选手又会是什么评价？,32,42,83w
18,一年一度的中元节刚过，你最思念的人是谁？,25,30,76w
19,上海 92%班主任不愿任职，年轻教师用诊断书回避，背后原因是什么？,53,70,74w
