,title,answer_count,follower_count,detail_text
0,怎么看待泰康人寿全国销冠涉嫌诈骗被刑拘，涉案金额超 3 亿？,251,987,3067w
1,电影《给阿嬷的情书》评分已涨至9.1分，该评分在中国影史是什么水平？,74,209,580w
2,如何理解我国学者研究发现，补充Omega-3或损害大脑突触功能，加速认知衰退？鱼油还能吃吗？,53,317,524w
3,为什么有的男人穿西装像金融才俊，有的却像地产中介？,1385,14066,489w
4,曝小米汽车将推独立子品牌「寻天」，首款增程式 SUV 将启用寻天车标，是真的吗？为啥要单独推一个品牌？,216,364,315w
5,太原的哥狂喷打车学生 4 分钟，称「打不到网约车才找我」，被处以顶格行政处罚，能倒逼服务意识提升吗？,115,202,300w
6,「4只皮皮虾1035元」店主事发次日病逝，年仅43岁有基础病，店铺收到多起威胁电话，如何看待此事？,62,118,270w
7,欧盟拟禁止中企参加关键基建，中方称如欧方执意惩罚、歧视性对待中企，将采取解决措施，会有哪些影响？,62,156,250w
8,世界杯转播权为何卖不动了？,193,273,241w
9,如何看待中山大学马骏院士被质疑包括Nature子刊在内等多篇论文存在图片重复、图片拉伸和旋转等问题？,110,276,204w
10,为什么至今为止没有人把倪匡的《卫斯理》系列完整地拍成电视剧？,203,457,186w
11,如何看待央视首次转播乒乓球欧冠比赛？,61,117,155w
12,为什么 MiniMax 大模型无法识别马嘉祺是谁？,59,351,146w
13,2026年4月，广汽本田销量仅5100台，是不是离退出中国不远了？,65,123,138w
14,特朗普称俄乌 9 日起停火三天，互换千名战俘，俄乌为何同意特朗普的提议？各方背后有着怎样的考量？,28,36,119w
15,孩子对我的称呼从「妈妈」变成「臭老妈」，他是在嫌弃我吗？,143,189,117w
16,海归教授「一年填上百张表」，无奈雇助理专门对付报表，科研领域的形式主义该如何破解？,78,178,110w
17,已婚男子冒充公务员诈骗多名女性170万，已被刑事拘留，其将承担哪些法律责任？如何识别和防范类似骗局？,47,76,98w
18,士兵突击中，许三多腹部绕杠破纪录后，成才的话是出于什么心理？是嫉妒他出风头，还是担心？,32,71,92w
19,谢娜演唱会在内娱算什么水平？,28,30,88w
