,title,answer_count,follower_count,detail_text
0,叙军方称，巴沙尔·阿萨德的统治已经结束，接下来叙利亚将面临怎样的统治?,1662,3699,3925w
1,俄罗斯外交部称，叙利亚总统阿萨德已放弃总统职位，这意味着什么？谁将接替阿萨德的职位？,240,641,773w
2,付费自习室野蛮生长至近 7 万家，用户都是哪些群体？在自习室的学习效率真的会更高吗？,57,230,191w
3,如何看待《崩坏：星穹铁道》2.7版本剧情结尾，黑塔以“魔法”的名义向博识尊提问？,22,49,74w
4,为什么苏联不肯投靠美国，好好搞市场经济？,26,33,69w
5,25 赛季，NBA 常规赛，掘金113:122奇才，约基奇 56 分未能带队取胜，如何评价这场比赛？,20,21,67w
6,《地下交通站》拍得那么成功，为什么第二部《二号交通站》在几乎是原班人马出演的情况下却反响平平？,52,127,58w
7,如何评价李少红、贾樟柯、董润年等九位导演使用可灵 AI 制作的 9 部电影实验短片？,19,119,53w
8,大学生为了热爱的东西超前消费到底值不值得？,88,96,52w
9,韩国执政党党首态度转变，称须尽快让尹锡悦停止总统职务，如何解读韩执政党的态度？,271,814,51w
10,孙悟空为什么每次都叫沙僧看着行李，荒山野岭的还怕有人来偷吗？,91,224,45w
11,领导给的任务是每个月业绩不低于 1 万元，当月第一天完成了任务，后 29 天是不是就可以摸鱼了？,302,615,42w
12,一部电影会失传吗？,442,1639,36w
13,一个甲子为什么只有60年？,36,114,29w
14,大学生一个月生活费700够用吗?,391,465,27w
15,各位觉得一艘科幻架空世界的星舰该怎么设计呢？,137,1893,19w
16,《骆驼祥子》为什么三次买车以后人就颓了？,287,677,13w
17,成都混团世界杯决赛，中国队击败韩国队，以 11 场全胜的战绩夺得冠军，怎样评价中国队的发挥？,84,114,8w
18,三国中同一姓氏中各出5人比武，哪家最强？,32,57,7w
19,黄河为什么不让淘铁砂？,105,335,5.5w
