,title,answer_count,follower_count,detail_text
0,乒乓球亚锦赛男团首盘，王楚钦 2-3 不敌 14 岁伊朗小将，目前王楚钦的问题到底出在哪？,1993,2875,2669w
1,10 月 8 日创业板指全天大涨 17.25%，两市成交额超 3.45 万亿创新高，如何看待今日行情？,1845,3895,1660w
2,2024 乒乓球亚锦赛女团八强赛首局，孙颖莎 1:3 意外不敌朝鲜金琴英，如何评价这场比赛？,183,266,367w
3,荆轲是战国著名剑术家，与秦王一对一交手却挨了八剑，还被砍断了腿，是什么原因？,80,169,238w
4,为什么老一辈的人没有那么消极，而年轻人很多抑郁症？,178,399,189w
5,官方通报无锡虹桥医院调查情况「团伙式作案、全链条造假、恶意对抗调查」，涉事人员将承担怎样的责任？,36,101,153w
6,需求这么大，为什么高铁晚上还是禁止运行?,50,106,125w
7,广汽菲克长沙工厂三度流拍，拍卖价 12.26 亿元，已打六四折，为何会出现这一现象？哪些信息值得关注？,25,67,103w
8,如果你有300w，是换大房子还是选择躺平退休？,332,376,93w
9,皇马先官宣卡瓦哈尔重伤再官宣与他续约至2026年，你怎么看？,15,14,78w
10,三国时期顶级人才的抉择，诸葛亮为何要选择刘备呢？,24,24,67w
11,如何评价《音乐缘计划》第八期？,21,28,66w
12,S14 瑞士轮生死局 BLG vs PSG，这场比赛谁会赢？,28,35,66w
13,《黑神话：悟空》后期天命人有大圣几成实力了？,466,708,57w
14,券商致信新股民「莫着急，走稳些」，反映了什么？新股民在当前市场需要注意什么？,70,189,57w
15,西方人的沙拉更健康，还是中国人炒蔬菜更健康？,76,143,52w
16,2024 诺贝尔物理学奖授予人工神经网络机器学习，为什么会颁给 AI 领域？,825,2123,48w
17,2024年亚锦赛团体赛，孙颖莎负于朝鲜选手金琴英，怎么评价这场比赛？,77,99,48w
18,依照现在中国国足的真实实力水平和对亚洲足球的了解，哪位教练适合当现在中国国足的主教练？,52,60,46w
19,《一人之下》689话，求真会黄宁儿救李慕玄，真的只为倒转八方吗？,20,25,42w
