,title,answer_count,follower_count,detail_text
0,离职高管万字长文谈阿里大公司病，称新人阿里味不足、公司战略不清，怎样看他的观点？阿里发展面临哪些问题？,85,225,661w
1,樊振东时隔半年重返球场，取得乒超七连胜，怎样看待他目前的实力？这么久没打比赛如何保持状态？,181,467,484w
2,小沈阳女儿韩国出道，将发行个人首张迷你专辑，为什么选择韩国出道？你看好吗？,85,154,414w
3,米哈游曝光了下一代旗舰 UE5 城市开放世界游戏，这款新作会在玩法设计上带来哪些创新？,107,249,312w
4,英国「碱性水解遗体」或将合法化，怎样看待这种遗体处理方式？会对环境造成影响吗？,64,130,306w
5,洛杉矶宣布市中心部分地区宵禁，此次洛杉矶骚乱是否预示着美国「内战」将至？,209,447,304w
6,蜜雪冰城香港门店被通报「产品大肠菌群超标 70%」，哪些环节可能导致大肠菌群超标？会对身体有哪些危害？,220,437,301w
7,《天龙八部》中乔峰几乎没有败绩，是无敌的，为什么会是那种下场？,241,650,247w
8,如何看待广西一女生高考结束后独自用扁担挑行李回家？,131,180,217w
9,为什么日本的新干线车站能够大多设置在市中心，而中国的高铁站往往都远离原市中心?,69,199,164w
10,如果一家小餐馆味道非常非常好，价格也适中，但老板的服务态度很蛮横，你还会光顾第二次吗？,219,256,142w
11,成龙的电影从什么时候开始票房不灵了？,27,38,138w
12,真正的传武是什么样的？,544,1274,134w
13,中美经贸磋商达成原则一致，美方表示将与中方相向而行，释放什么信号？还有哪些信息值得关注？,345,894,116w
14,为什么小青柠用糖腌制了一段时间后会有种很浓烈的花椒味儿？,15,79,110w
15,范志毅狂赞 18 岁小将王钰栋，要帮他留洋，教练认为没到时候，他现阶段应该去留洋吗？留洋有多重要？,23,33,108w
16,如何看待苹果新推出的「容器化框架」，可直接在 Mac 上创建、下载或运行 Linux 容器镜像？,15,101,105w
17,神农架景区招「野人」日薪 500 元，20 个野人招聘群满员，这个招聘为什么这么火？此类工作有保障吗？,58,204,105w
18,阿里离职员工发万字长文，马云回应。大厂如何向“大公司病”开刀？,15,20,100w
19,为什么一提到健身就有鸡胸肉西蓝花这样的健身餐，其他运动如跑步似乎没那么多讲究？,27,60,98w
