,title,answer_count,follower_count,detail_text
0,财政部将在沙特利雅得发行美元主权债券，此举有何目的？,132,585,694w
1,夜骑开封爆火，多条路段严重拥堵，开封凌晨喊话不要扎堆，三大单车平台紧急倡议慎重考虑骑行，如何看待此事？,186,336,549w
2,家长吐槽新版教材「防自学」，是合理质疑还是教育内卷下的焦虑？教材设计如何才能更好地服务于课堂教学？,351,1312,510w
3,老人在药店摔倒无人救助去世，店方称已及时打 120，怎样看待店方的做法？是否需要承担法律责任？,140,211,275w
4,高中阶段自己独立思考硬刚写出来的题和直接看答案，二者效果上有什么区别?,101,407,117w
5,网友爆料麦琳不满《再见爱人》节目组要求重新剪辑，网友称其「空心人」，如何理解？哪些因素导致「空心人」？,18,57,117w
6,网红夫妇回应「患传染病探店」，做了检查不存在传染病，被人恶意 P 图，具体情况如何？,51,136,116w
7,如何评价《流浪地球 3》电影分上下两部上映？,372,795,97w
8,阿根廷足球这几年为何这么强？,57,95,93w
9,如何评价《绝区零》新角色月城柳卡池流水？,149,168,76w
10,10 月 CPI 同比上涨 0.3%，PPI 同比下降 2.9%，这一数据说明了什么？,15,48,76w
11,《小巷人家》范丞丞出场后被嘲「跟木头一样，还没小孩子演得好」，他在剧中的表演真的很差吗？问题出在哪？,111,139,73w
12,如何评价DoTA2新英雄凯（kez）的设计和强度？,22,31,69w
13,怎样才能更好地把握身边的机会，不错过好的人？,49,67,63w
14,「轰-6K」又来参加珠海航展，你对这款「OG」轰炸机有哪些记忆？历经半世纪，轰-6 家族何以宝刀不老？,31,53,63w
15,为什么中国足球国家队不规划钟塔西、天乐这类华裔，反而规划在中超踢球的非华裔球员？,52,81,62w
16,如果世界上存在质量为  i（i＝√（-1））kg 物体，它会有什么性质？,15,92,59w
17,如何评价特朗普传记电影《飞黄腾达（The Apprentice）》？,43,290,59w
18,炒股网红「爱在深秋」被封号，仅存活9天，此前网红博主大蓝账号被封，大V荐股有多坑？对投资者有哪些危害？,133,315,59w
19,人类现在有没有可能是宇宙中最高等的文明？,3762,22504,42w
