,title,answer_count,follower_count,detail_text
0,雷军返场直播称「纸巾盒是车规级的，成本巨高」，怎么定义「车规级」纸巾盒？需要满足哪些严苛的条件？,576,794,846w
1,耐克中国销售大跌，一年少卖 70 亿，耐克为何突然卖不动了？,849,1203,513w
2,为什么 deepseek 深度思考过程中总要先「嗯」一声？,135,340,442w
3,弟弟为了211去海南大学，但是我发现海南大学保研率还没有山西大学高，那应该选择海南大学还是山西大学？,94,176,107w
4,上海申花队U21球员温竹新私自踢苏超后受到球队处罚，你如何看待此事，是否支持俱乐部处罚？,23,34,89w
5,如何看待「日本 7 月 5 日末日论」疯传，不少游客取消赴日行程？,216,459,88w
6,多地公交增设冰柜、自动售货机卖冷饮，在公交车上安装此类设施合适吗？这种「移动小卖部」有市场吗？,90,174,88w
7,如何评价AL战队 教练Tabe 因采访中谈及的「梦想阵容」一事而发文致歉？,23,25,83w
8,上汽奥迪 A5L 售价 26 万起，这个价格你们怎么看？有市场吗？,103,175,80w
9,萨尔布吕肯官宣樊振东两场比赛时间，8 月 31 日樊振东将迎来德甲首秀，你对此有哪些期待？,22,29,78w
10,「鑫慷嘉」暴雷或成稳定币国内金诈第一案，200万人受骗，USDT首成转移百亿现金工具，如何看待此事？,25,73,77w
11,如何评价HonestAGI有关于盘古开源大模型的参数权重“强相关”于Qwen2.5大模型的技术报告？,18,151,76w
12,外星系神秘天体 A11pl3Z 造访太阳系，为已知第三颗星际访客，它有什么特点？会对地球带来危险吗？,15,66,76w
13,《还珠格格》有哪些被你忽略的细节?,15,23,74w
14,《名侦探柯南：独眼的残像 》上映 6 天，总票房破 2 亿，如何评价这一成绩？,31,61,73w
15,女子在黑救护车死亡，其母亲称救护车缺氧、停车吃饭耽误半小时，若为真涉事司机、医院、医生将承担哪些责任？,39,107,73w
16,金庸小说中物理能量输出最大的是哪一段？,22,32,72w
17,「大而美」法案通过，美国 6 月宏观经济数据呈明显复苏特征，但贸易逆差环比加大，如何看待？,56,203,71w
18,《大明王朝 1566》中的沈一石图什么？,50,88,71w
19,因为喜欢轨道交通，你都拓展了哪些「附加技能」？,17,48,70w
