,title,answer_count,follower_count,detail_text
0,太原的哥狂喷打车学生 4 分钟，称「打不到网约车才找我」，被处以顶格行政处罚，能倒逼服务意识提升吗？,343,578,832w
1,电影《给阿嬷的情书》评分已涨至9.1分，该评分在中国影史是什么水平？,177,446,812w
2,2026年4月，广汽本田销量仅5100台，是不是离退出中国不远了？,94,193,262w
3,杭州一高端小区禁止业主阳台晒被子，物业称会拉低小区档次和社区形象，这要求合理吗？真会影响小区格调吗？,71,100,243w
4,为什么中国人现在喝不动了？,172,311,226w
5,国际奥委会被曝已叫停电竞奥运会，是真的吗？是什么影响了电竞「入奥」？未来还有机会成为奥运会项目吗？,27,73,223w
6,山西一学校职工自曝吃空饷，官方通报「追究相关人员责任，正依法追回工资薪酬」，事件背后哪些问题值得反思？,48,124,182w
7,如何看待七百万球迷希望姆巴佩离开皇马？,94,152,172w
8,你是怎么去区分坏和蠢的？,22,23,116w
9,三峡大坝蓄水位由175米提高到195米，技术上可行不可行？发电、防洪、航运会发生什么变化？,30,67,112w
10,谢娜演唱会在内娱算什么水平？,61,81,111w
11,欧盟拟禁止中企参加关键基建，中方称如欧方执意惩罚、歧视性对待中企，将采取解决措施，会有哪些影响？,134,333,109w
12,怎么看待保险代理人任晓敏涉嫌诈骗被刑拘，涉案金额超 3 亿？,344,1319,108w
13,网友被乌鸫每天对窗户喷便便，专家称它报复心极强且聪明，乌鸫这种鸟有多记仇？遇到这种情况该怎么办？,24,77,106w
14,孩子对我的称呼从「妈妈」变成「臭老妈」，他是在嫌弃我吗？,179,261,102w
15,如何看待战鹰复出，出战 2026 年梦百合杯预赛，击败 13 岁小选手赵千越二段？,33,44,99w
16,为什么ChatGPT跟中文用户对话时，「我会稳稳地接住你」常会莫名其妙冒出来？你还发现AI的哪些怪癖？,15,25,88w
17,35岁主管被公司用 AI 替岗，月薪从2.5万降到1.5万，拒绝后被裁，面对技术替代，劳动者该怎么办？,53,123,86w
18,比亚迪、小鹏等多家车企辟谣网传约谈名单，该名单为何能快速刷屏？问题根源到底在哪？,23,36,84w
19,如何看待中山大学马骏院士被质疑包括Nature子刊在内等多篇论文存在图片重复、图片拉伸和旋转等问题？,145,407,82w
