,title,answer_count,follower_count,detail_text
0,普通人别爬没有烤肠卖的山，为什么会有这个说法？鳌太线还真没卖烤肠的，这句话原来不是梗吗？,105,351,302w
1,官方发文 4 月 1 日起全面取消光伏出口退税，电池分阶段退坡至最终取消，怎样解读？对行业有哪些影响？,155,701,232w
2,为什么 deepseek 深度思考过程中总要先「嗯」一声？,438,1102,204w
3,集美大学花 720 万元采购可乐被质疑，校方称平均单价低于市场价，是这样吗？花这么多钱采购可乐合理吗？,56,106,202w
4,00 后女大学生卖「捏捏」年入百万，自己完成从进货到发货十几个程序，真能赚这么多钱吗？,33,88,200w
5,如何看待3人实名举报上海移动为创收逼员工上门断网，此消息是否为真，运营商压力已经这么大了吗？,79,212,191w
6,我老师说田忌赛马的胜利是一种破坏规则的做法，大家把各自的马分为三等分别比赛，结果田忌隐瞒事实取巧获胜？,51,74,181w
7,烹饪中去腥的原理是遮盖了腥味，还是通过某些反应去除了腥味？,84,1606,179w
8,如何评价张本智和兄妹「午夜狂奔」，从日本T联赛转会德甲俱乐部，对全球体育人才流动有何启示？,31,107,163w
9,伊朗大范围断网，澳大利亚曾发警告，要求其公民尽快离伊，大规模断网是什么原因？如何解读当前伊朗局势？,364,1130,150w
10,苹果 M5Max 游戏性能将超 RTX5070Ti，这会给独立显卡市场带来哪些冲击？,110,191,141w
11,特朗普称美国必须「拥有」整个格陵兰，美国武力夺取格陵兰的可能性有多大？格陵兰岛的现状会发生改变吗？,34,48,131w
12,为什么在RPG里，普通玩家几乎都会下意识地把“强化类（Buff）”技能当空气？,68,86,128w
13,特朗普执政不到一年打 7 国，第二任期以来已下令实施超 620 次空袭，下一个是谁？谁能给他踩下刹车？,30,66,97w
14,如何评价综艺《再见爱人 5》第十三期（最终抉择篇）？,15,25,94w
15,人到底在什么情况下才会大彻大悟？,624,1564,93w
16,为什么很多优秀学生上了高中就颓废了？,47,136,88w
17,古代殉葬是用活人还是把人杀了再埋葬进墓中？,19,33,84w
18,外婆外公带的孩子（6岁了），只亲近他们，非常排斥奶奶怎么办呢？,59,60,83w
19,大二生还有必要坚持引擎开发吗？,18,47,78w
