,title,answer_count,follower_count,detail_text
0,可可西里讨食狼越来越多，主动讨食还挑食，长此以往会不会破坏当地生态？,297,605,1011w
1,为什么金饰价格大涨破800元每克，金店却现闭店潮？,181,328,419w
2,如何评价丘成桐说，数学家绝不是「两个馒头，一瓶水」这么简单，只不过大众喜欢听这种好笑的事？,88,203,231w
3,银行柜员，家里无资源无背景，拉存款压力很大，所以柜员的前途是什么?,130,187,170w
4,2024 WTT 蒙彼利埃冠军赛，F-勒布伦 4-1 战胜张本智和夺冠，如何评价本场比赛？,21,41,123w
5,如何看待KAN论文被NeurIPS 2024拒稿？,27,134,106w
6,2024金球奖颁奖典礼将在北京时间10月29日03:45分开幕，你更看好谁夺得金球奖？,18,17,76w
7,如何评价056型轻护卫舰（英语：Type 056 Corvette）?,25,32,74w
8,老板上班是不是也会摸鱼？,38,56,73w
9,通过看测评你买过哪些东西？你觉得测评种草内容，是助长「消费主义」还是倡导了「理性消费」？,49,109,70w
10,为什么越在意别人的看法，越容易失去自我？,784,924,66w
11,看小时候照片发现有很多美好回忆，但我却忘记了，为什么我对打骂、贬低的痛苦回忆印象深于美好快乐的回忆？,24,49,62w
12,为什么英国容得下苏格兰搞独立，西班牙却容不下加泰罗尼亚搞独立？,25,52,62w
13,《潜伏》里马奎为什么要查站长吴敬中？,31,101,61w
14,上班路程1个小时，如何利用这个时间克服上班恐惧，放松心情？,38,41,59w
15,《潜伏》第一集，周佛海给劳文池的接风宴上，余则成真的没露出一点破绽吗？,61,176,59w
16,为什么直到朱元璋才彻底终止了相位，为什么那么多皇帝愿意用宰相或者丞相这个岗位？,57,124,59w
17,明明好多基民长期收益跑不赢沪深300，他们为什么不直接买沪深300？,200,457,58w
18,新乡女子被同事说长相不像河南人，做基因检测意外发现祖籍广西，为什么会出现这种情况？长相真的有地域性吗？,108,277,58w
19,哪些电影中的风景让你为之震撼？,25,50,57w
