,title,answer_count,follower_count,detail_text
0,游客发现重庆武陵山天池底为 304 不锈钢，景区称可能是防漏措施，用不锈钢治理湖泊渗漏效果怎么样？,56,163,654w
1,胖东来红内裤案宣判，被告段某赔偿 40 万、道歉 30 天，怎样从法律角度解读？有哪些警示意义？,53,93,344w
2,大厦保安临时学习索降从 27 楼滑降到 23 楼实施盗窃，偷走 1 亿元玉石被刑拘，他将受到哪些处罚？,153,394,334w
3,松赞干布去世后，文成公主为何宁愿寡居三十余年也不回到唐朝？,292,948,219w
4,儿童公园「司马光砸缸」雕塑被指像猴，当地称将组织调研，如何评价这一设计？作为儿童教育雕塑合适吗？,91,136,204w
5,中学生举报同学带平板被打伤，法院认为三方都有责任，学校鼓励互相检举也有错，如何从法律角度解读该判决？,60,89,201w
6,畜禽粪便不是自然生态肥料吗，那为什么养殖场的粪便随意排放就会造成环境污染？随意排放都有哪些危害？,25,37,194w
7,为什么除了人类，哺乳动物拉屎的时间都是12秒？,19,29,171w
8,如何评价《一人之下》718（761）话？,54,64,153w
9,县城企业花高价外聘大厂专家，效益没提升，员工却怨声载道，如何看待大厂策略在县城的失灵？,88,218,135w
10,骑摩托车跟开汽车什么区别？,383,800,111w
11,海外真的有人看我国的网络小说吗？他们是怎么看我们的网络小说的？,15,157,105w
12,如何看待5月29日印尼续签法国“阵风”战斗机合同，而不去采购物美价廉的中国的歼—10C？,27,29,96w
13,美国上诉法院暂时恢复实施特朗普政府关税政策，会有哪些影响？美国各方之间对于关税政策存在哪些矛盾？,29,44,93w
14,两头熊误入牧民家中被狗撵，一头逾墙逃走，一头急得跳脚，熊的战斗力怎么突然不如狗了？,101,310,89w
15,北大软微在北大校内是怎样的存在？,73,710,87w
16,如何看待《绝地潜兵2》的地球保卫战中，超级上海的解放进度被锁定为99.9783%？,336,678,80w
17,为什么黑潮这么强大的外力也没能让黄金裔和元老院联合起来？,18,19,80w
18,假如有一个按钮，姚明亲自按了之后他身体恢复到25岁无伤病状态，但他财富清零，你认为他会按吗？,210,278,80w
19,苹果操作系统将重命名，计划采用「年份+1」方案将 iOS 19 改名 iOS 26，对此你怎么看？,112,262,80w
