,title,answer_count,follower_count,detail_text
0,洛杉矶遇史上最具破坏性火灾，1000 座建筑被毁，超十万人撤离，为何火势难以控制？大火将带来哪些影响？,1599,3135,1808w
1,如何看待网传多益网络要求员工退还工作 3 年期间餐费 44490 元？公司这样操作合法吗？,222,497,483w
2,如何评价周杰伦合作出的新歌《Six Degrees 》？,124,160,331w
3,如何看待中国锂矿储量从全球占比6%升至16.5%，从世界第六跃至第二？,39,130,225w
4,如何评价日本新番动画《BanG Dream！Ave Mujica》第二集?,50,79,151w
5,如何看待小米 SU7 上周（2024.12.30～2025.1.5）锁单超 12k ，创单周锁单新高？,42,63,143w
6,美国加州五场大火同时「点燃」洛杉矶，预估损失达 500 亿美元，这次大火是天灾还是人祸？,65,84,127w
7,如何看待《战锤40k》伪帝带来的统治导致文明退化？,19,29,70w
8,如何评价Bin和Guma均直播表示「新版本确实还有换线」，如何看待换线的存在？,15,17,62w
9,如何看待多家银行下调手机银行交易限额，单笔额度降至 2000 元，背后都有哪些原因？,381,909,51w
10,刘强东给自己小学老师每人发 10 万，60 岁以上老人发 1 万元，你对此怎么看？,551,912,50w
11,大量进口原研药退出中国市场，背后的原因是什么？原研药退出后，如何保证仿制药的质量？,288,1023,48w
12,如何看待亮亮丽君夫妇在解除帐号私密状态后，发布关于近期争议与质疑的声明？这件事最终结局会怎么样？,460,998,47w
13,加州山火波及伦纳德豪宅，洛杉矶双雄主场可能停用，NBA历史上曾因类似原因取消或延期过比赛吗？,22,52,46w
14,现在美股泡沫有多大？,97,260,46w
15,钱花在什么事上最值得？,980,1148,39w
16,俄罗斯有苏57和苏75两款五代机，一点不比中美歼二十F22、F35差，为什么现在六代机还没飞起来?,114,262,38w
17,西藏地震「被压在废墟下的小男孩」图片被大量转发，但却是 AI 生成的，危害有多大？是否应加强监管？,419,1206,35w
18,今年羽绒服造假严重，还有哪些品牌值得信赖？羽绒服该如何挑选？,149,394,35w
19,2024 年有哪些值得一看的欧美剧推荐？,20,56,35w
