,title,answer_count,follower_count,detail_text
0,退休副省长家丢了 243 万元茅台等名酒，管家因盗窃罪获刑10年半，哪些细节值得关注？,493,1153,995w
1,为什么生意再小，赚钱的速度都远超打工？,254,936,314w
2,义乌开始卖载人飞碟飞行器了，单笔订单卖出 1.2 亿元，离普通人还有多远？商业化还要解决哪些问题？,128,372,270w
3,如何看待华为突破冯诺依曼「单机」架构？,201,377,267w
4,名古屋亚运会用「邮轮+集装箱房」替代亚运村，巴黎奥运村极度简陋无空调，为啥如今的体育大赛越办越寒酸？,113,199,264w
5,姐姐姐夫答应我上大学送我电脑，现在说只给5000块钱，这应该吗？,390,403,227w
6,如何看待「快递小哥救助摔倒老人反被索赔超 92 万」一案，终审驳回全部诉求 ？法律怎样降低救人的风险？,543,872,205w
7,印度媒体吐槽名古屋亚运会「要是换成印度这么干，早就被骂翻成全球丑闻了」，对此你怎么看？,233,386,194w
8,人民币兑美元再破6.7，美国加息、美元走强、美债收益率上行背景下，为何人民币汇率不跌反涨？,47,104,183w
9,孙悟空为什么被压前叫“泼猴”，出来后都喊“大圣”？,31,45,177w
10,很多老师称现在批改作业不能用×，要换成◯、△，是为了保护学生吗？真的有用吗？打×本身有问题吗？,300,386,172w
11,网传浙江师范大学强制新生填写父母工作单位、月收入等12项隐私信息，为啥要填这么详细？真的有必要吗？,139,323,162w
12,8 个月婴儿被医院注射十倍肾上腺素，这可能会对婴儿造成哪些影响？医院在治疗过程中存在哪些违规操作？,27,85,134w
13,都说雄性激素会让毛囊萎缩导致脱发，那为什么同样激素水平，有的人秃顶，有的人却发量浓密？,42,106,106w
14,永和豆浆被指擦边，400 万粉授权账号播黑丝、洗澡内容，这算品牌营销的一次「翻车」吗？,52,78,105w
15,印度央行强制塔塔控股公司上市，或成印度史上最大 IPO，为什么还有强制上市的情况？,31,193,104w
16,媒体称美国大模型已被日本错误历史观污染，有哪些信息值得关注？,118,275,104w
17,佟丽娅回应离婚对儿子的影响，称儿子现在还不知道父母离婚，孩子真的感受不到吗？如何看待她直面争议的态度？,97,146,104w
18,穴居人晚上去哪里拉屎？,114,352,104w
19,粉笔公考发小作文「谁是公考培训界的良心」，自曝一比一模仿友商课程并怒批友商「哭穷卖惨」，如何评价？,16,23,103w
