,title,answer_count,follower_count,detail_text
0,半夜出发的大聪明全堵高速上了，车主称开了12小时还要12小时，开车返程的你情况如何？对此有哪些心得？,242,553,433w
1,据说《镖人：风起大漠》成本有 7 个亿，按现在的走势来看，《镖人：风起大漠》能回本吗？,129,266,323w
2,24 人团队研发新芯片每秒 17000 个 token，将对 AI 芯片市场带来哪些影响？,40,249,255w
3,春晚主持人刘心悦因工作压力大体重跌破 92 斤，为什么有人是「压力瘦」，有人是「压力胖」？,56,232,195w
4,美国被曝已决定对伊朗发动军事打击，预计 23 日或 24 日，是极限施压还是真要打？,229,518,186w
5,米兰冬奥会中国5金4银6铜，这个成绩你猜到了吗，是不是远超原本预期？,28,68,177w
6,商家称 36 斤羊烤完剩 6.9 斤是正常的，真的正常吗？为什么重量相差这么大？,21,37,175w
7,王兴兴称机器人技术阶段接近10岁孩子水平，杨立昆称当下人形机器人常识水平不如猫，谁的说法更接近现实？,138,308,166w
8,墨西哥毒枭被击毙引发多起报复性暴力活动，美国参与了此次击毙行动，如何影响美墨关系？,74,307,165w
9,王鹤棣、宋茜恳求观众给新作品机会，反映了影视行业哪些问题？,106,178,165w
10,韩寒的赛车成就在中国到底有多牛逼？,101,227,164w
11,美国已经得到委内瑞拉了，为什么还要去搞伊朗呢?,78,232,164w
12,长辈说“酒是粮食精越喝越年轻”，酒精对细胞和器官到底有什么伤害？,60,180,155w
13,穷人出身的领导和富人出身的领导真的有很大差别吗？,41,278,148w
14,墨西哥头号毒枭被击毙后多州爆发暴力事件，目前情况如何？为何会迅速发生如此大规模的报复？,30,152,146w
15,为什么油条并不健康却依然还是我国的主流早餐食品？,123,174,144w
16,能不能说一个“就是为了这点醋，才包了这顿饺子”的典型事例？,283,795,144w
17,高铁车厢电源插座被曝「伤手机」，是这样吗？其背后可能存在哪些技术问题？,101,352,141w
18,"美国2025年实际GDP增速为2.2%, 如何评价?",34,110,112w
19,人工智能真的会让程序员在5年内失业吗？,360,1012,112w
