,title,answer_count,follower_count,detail_text
0,公安机关公布王星被骗细节「被贩卖至多个电诈园区」，中泰警方抓获 12 名嫌疑人，可从中吸取哪些经验？,453,1227,1149w
1,大陆将于近期恢复福建、上海居民赴台团队游，释放了什么信号？,613,993,642w
2,拜登政府将不执行 TikTok 禁令，交由下一任政府处理，这意味着什么？TikTok 是否迎来转机？,294,757,582w
3,我们吃到的进口樱桃多来自美国、智利等，运输时间动辄 20-30 天，为什么这么久到国内却没腐烂？,81,373,358w
4,大疆取消美国电子围栏，「将控制权交还给操作员」，这一决定在美国引发了一定争议，为什么？会带来什么影响?,64,168,270w
5,《地下交通站》拍得那么成功，为什么第二部《二号交通站》在几乎是原班人马出演的情况下却反响平平？,89,222,57w
6,为什么盗版音乐已经被严格限制了，而中国音乐却还是没有发展起来？,1464,2267,52w
7,2024 年中国出生人口增至 954 万，人均可支配收入增 5.3% ，如何解读这一数据？,758,1650,52w
8,有什么是去了广东才知道的?,37,120,52w
9,《崩坏：星穹铁道》中「遐蝶」的诱惑在哪里？,23,29,52w
10,胖东来、永辉、步步高等多家超市宣布春节放假，在零售业「假期正常营业」常态化模式下，如何看待这一调整？,120,302,51w
11,泰国游降温，国内游客转向三亚避寒「22 万一晚酒店被订光、机票涨价一倍」，对国内旅游业有哪些影响？,152,272,50w
12,为什么很多欧洲人和美国人不午睡下午还能满血状态工作？,3339,40232,48w
13,家里真正应该断舍离什么东西？,24,95,48w
14,荣耀官宣赵明辞任 CEO，前华为悍将李健接任，将会对荣耀品牌产生哪些影响？,259,565,47w
15,大兴安岭深林地区是否适合人类长时间居住？,148,1117,45w
16,2025wtt马斯喀特常规挑战赛男单决赛，小将陈垣宇4：2力克张本智和夺冠，怎么评价国乒的梯队建设？,27,43,44w
17,健身最需要什么？,524,728,7w
18,电视剧《国色芳华》中「县主」一职相当于现代的什么官？权力有多大？,21,43,5.8w
19,如何看待乐道被曝强制要求员工购车，副总裁庆华回应「店长沟通方式过于生硬」?,67,126,5.6w
