,title,answer_count,follower_count,detail_text
0,《再见爱人 4》背景音没消掉，疑似工作人员吐槽麦琳成天哭，到底是怎么回事？,236,535,1671w
1,如何评价浙大发文「24/67656，他们拿下最高奖学金」遭到学生抵制，这样的标题是否伤害了同学感情?,580,1161,1584w
2,猪为什么是蛇的天敌？,93,326,251w
3,如何评价小米14pro顶配可以选配卫星通话，小米15全系都无法选配？,68,115,233w
4,你的珠海航展之行结束了吗？想看看本届航展你拍到或围观到「最满意的」一张照片，能分享一下吗？,15,31,107w
5,北方人为什么都很爱吃大白菜？,457,649,94w
6,世预赛日本4-0印尼，如何评价这场比赛？,17,23,86w
7,雷军承认在小米汽车工厂车间睡觉照片是摆拍，雷军摆拍照片的初衷是什么？,122,221,86w
8,"如何评价美国陆军的M10""Booker""机动保护火力？",21,34,86w
9,参加知乎学术酒吧是一种什么体验？,35,53,82w
10,24-25 赛季NBA常规赛湖人 104:99 鹈鹕，如何评价这场比赛？,35,36,78w
11,普京与朔尔茨时隔近两年首次通话，谈及政治外交等多项议题，能否成为打破西方世界与俄罗斯之间坚冰的起点？,28,40,73w
12,论射术成就和团队荣誉，盖德穆勒和C罗谁更强？,16,14,67w
13,怎样过上自己向往的生活?,68,98,66w
14,复旦版《2023 年度中国医院排行榜》发布，首次采取分级制，哪些信息值得关注？,104,369,55w
15,俄称若乌克兰获准远程打击俄腹地，将视为北约与俄直接冲突，此前英法试图说服美国取消禁令，对局势有何影响？,43,66,54w
16,所谓的“纯友谊”究竟是什么？,79,117,54w
17,为什么很多人觉得四代火影很强？,65,88,53w
18,学生上台指责学校「有钱建草堂没钱修宿舍」，官方回应已成立调查组，如何看待此事？,1695,3289,50w
19,为什么有很多人瞧不上林如海的家世？,45,68,47w
