,title,answer_count,follower_count,detail_text
0,Cursor 被曝「套壳」国产开源模型 Kimi，创始人回应称忘记署名了，怎样看待这一事件？,80,440,278w
1,2026 全球先锋赛半决赛 G2 3:0 零封淘汰夺冠大热门 GEN，如何评价这场比赛？,327,407,222w
2,华为成立传媒军团，将聚焦 AIGC 全场景赋能等三大核心方向，如何看待这一布局？将会带来哪些改变？,63,148,166w
3,法国高蒙影业买下《年会不能停！》版权，将翻拍法语版，对此你有何期待？,80,244,158w
4,我国自主研发的人形机器人能打网球了，拥有毫秒级的判断和响应，有哪些技术值得关注？它的网球水平如何？,61,129,154w
5,美以袭击伊朗进入第 23 天，当前局势如何？ 有哪些信息值得关注？,203,507,152w
6,吉林某校老师推出背书攒积分养电子宠物活动，学生为养「宠物」抢着找老师背书，这一教育方式有何启发？,46,99,151w
7,近日油价暴涨，是不是真的到了该换电车的时候了？,59,86,150w
8,丁彦雨航正式宣布退役，怎样评价他的职业生涯，他是中国最让人可惜的侧翼球员吗？,20,42,133w
9,歌迷吐槽很多演唱会像「恐怖游轮」，歌单、互动高度重复，看 N 场像看同一场，怎样看待这种演唱会的模式？,47,80,133w
10,普京称俄罗斯是伊朗艰难时刻的忠实伙伴，怎样解读？俄罗斯会介入美以伊战争吗？,201,496,118w
11,为什么生物拉出来的排泄物都是臭的，没有其他味道的？,151,248,110w
12,宝妈每天频繁用 84 消毒液消毒患上罕见肺炎，这是什么原因？日常使用 84 消毒液需要注意什么？,28,62,103w
13,为什么很多人一坐电车网约车就晕车？有哪些好的缓解办法？,24,32,101w
14,2526赛季NBA常规赛湖人 105:104 魔术，如何评价这场比赛？,38,33,97w
15,特朗普要求伊朗开放霍尔木兹海峡，威胁摧毁发电厂，为什么选择攻击民用设施而不是军事目标？伊朗会妥协吗？,132,241,91w
16,你觉得郑钦文能拿大满贯吗？,15,15,85w
17,吴曼青、赵宪庚、魏毅寅三名院士信息从院士名单中撤下，如何理解两院院士的准出情况？,57,241,84w
18,经典谍战剧如《潜伏》，为什么情报传递环节常和老唱片、旧书籍等物件挂钩？,20,32,83w
19,杜十娘的结局，在你看来是一种反抗，还是一种无奈？,27,33,82w
