,title,answer_count,follower_count,detail_text
0,浙江一县取消中考选拔功能，实现全员直升，其主要政策考量是什么？这会成为普遍现象吗？,258,703,423w
1,湖南大学第七年博士生史博文面临延毕，硬刚导师李伟教授，具体是怎么回事？他会成为第二个孟伟吗？,43,193,362w
2,越来越多「厂二代」扎堆短视频，有人单月涨粉 30 万，这是传统企业转型的必然趋势吗？此模式可以复制吗？,64,303,232w
3,日本队门将荒木琉伟当选本届U23亚洲杯最佳门将，而国足门将李昊无缘该奖项，如何评价U23国足的发挥？,20,39,108w
4,巴西宣布对中国游客免签，旅游搜索量激增 5 倍，这意味着什么？,16,21,100w
5,英媒称英首相斯塔默将携最高级别官员和企业高管访问中国，如何看待此次来访？中英经济合作会有变化吗？,76,169,94w
6,红楼梦的设定不是推断在清朝吗，怎么影视剧版本的造型却并非清朝？,45,92,87w
7,战国七国的格局怎样变动，才可能像欧洲那样形成稳定的多国均衡，而不是走向秦灭六国的结局？,72,112,84w
8,Claude Skill 的思路并不复杂，为什么又是再次被 Claude 优先提出？,18,53,78w
9,26年浙江化学首考，要求写出硝酸质子化产物[H₂NO₃]⁺ 的结构式，你认为适合的答案是什么？,24,78,75w
10,外媒报道称伊朗最高领袖哈梅内伊已进入德黑兰一处加固地堡，美国会对伊朗动武吗？当前伊朗局势如何？,172,390,75w
11,如何解读最高法发布的《2025年司法审判工作主要数据》？,29,61,74w
12,感性、敏感是天生具有的还是后天外界因素塑造的？,68,159,73w
13,80年代盛行的水泥船，为什么现在没有了？,25,74,71w
14,猝死的程序员高广辉七年未涨底薪，靠多劳多得拿高薪，还被迫承担超纲职责，暴露了公司管理和制度哪些问题？,131,312,71w
15,亲兄妹之间长大后关系为什么会变差？,508,2098,70w
16,现代艺术大师如毕加索、马蒂斯、达利、安迪·沃霍尔，人和作品都极具个性，你最想和谁成为朋友？,16,32,70w
17,职场中情商高但业务能力一般的同事，为何往往晋升更快？,18,29,69w
18,明代的科举制度到底有多「卷」？,19,28,69w
19,你怎么看待《苔丝》这一英国小说？,17,81,65w
