,title,answer_count,follower_count,detail_text
0,多位中国游客在法国遭抢劫，遭不法分子尾随暴力砸窗抢行李，他们为何如此猖獗？出国旅游如何保障安全？,211,378,533w
1,OpenAI 在 ICPC 世界总决赛获得金牌，向我们释放了什么信号?,52,277,263w
2,浙大硕士从烟草公司离职回村隐居 8 年，如何看待他的选择？为什么社会难以理解这样的选择？,74,220,245w
3,如何评价始祖鸟、蔡国强就《升龙》艺术项目致歉？当前阶段有哪些可落地的补救措施？这一事件留下哪些警示？,253,430,227w
4,当地回应喜马拉雅山脉烟花表演，称手续合规生态暂未受破坏，怎样看这一回应？后续对当地生态监控要注意什么？,306,496,223w
5,韩国女星全智贤相关代言广告已被撤下，因此前主演韩剧《暴风圈》台词和画面引争议，对其影响有多大？,349,573,218w
6,如何看待电影《731》上映三天票房破 10 亿？,873,1059,209w
7,尼安德特人、丹尼索瓦人再怎么低级，也比老虎狮子强吧，怎么会灭绝？,72,178,173w
8,如何看待仰望 U9 极速突破到 496.22km/h 创造世界最快记录？,701,1127,170w
9,男子种猴面包树 18 年，2 棵已达结果要求，为什么这么久才会结果？这种植物有哪些价值？,20,107,147w
10,影视飓风李四维怒怼代理公司朗知，后称问题已解决，具体怎么回事？暴露了哪些行业乱象？,35,196,147w
11,媒体发文称外卖平台反复「补贴大战」正引发中小餐饮商户生存危机，如何客观看待这一现象？,65,166,146w
12,多名车主起诉特斯拉欺诈，要求「退一赔三」，因购买完全自动驾驶功能却无法实现，怎样从法律角度解读？,48,120,141w
13,为什么现在很多人认为南方大米没有东北大米好吃？,143,194,125w
14,中欧班列这么麻烦，为什么还要发展？,33,107,117w
15,蔡国强烟花艺术《升龙》亮相喜马拉雅山脉，烟火艺术如何平衡美学效果与环保？,37,54,114w
16,为什么兰博基尼、法拉利等不仿照保时捷推出百万左右的轿车？,65,118,93w
17,如何看待俄罗斯军机违法侵入爱沙尼亚领空事件？,108,184,90w
18,浙江人和福建人在经商上有什么不同？,34,181,86w
19,为什么古代中国没有其它文明那么多大型石砌建筑？,210,512,83w
