,title,answer_count,follower_count,detail_text
0,如何看待DeepSeek发布的新模型DeepSeek-Math-V2？,84,604,1602w
1,《老人与海》为什么成为经典？,246,927,330w
2,大学生理发被收 1 万元，理发店称所有项目明码标价，能作为免责理由吗？消费者面对这种情况该如何维权？,224,466,272w
3,如何评价《一人之下》漫画第742（788）话?,46,52,253w
4,男子在小鹏 4S 店试车被玻璃门夹脚，门坏了遭店员索赔，涉事员工被顶格处理，如何看待此事？,80,127,219w
5,各位觉得末位淘汰制是否是一种有效的员工管理方式？,676,1078,192w
6,女婴疑被月嫂喂奶呛死，家属称事发次日其物色新雇主，此事反映出月嫂行业哪些问题？,22,48,167w
7,从华与华在西贝与罗永浩风波中的表现来看，它在行业里还能站得住脚吗？,21,38,154w
8,当下越来越多年轻人等着被裁，以获取 N+1 补偿，这反映了怎样的职业选择新趋势？,28,85,119w
9,如何评价杨瀚森职业生涯前50分钟20分11板4助攻3盖帽，表现优于同期姚明？,70,71,96w
10,如何看待许昕在直播上说自己可能会离开上海队一事？,309,406,93w
11,香港大火已完成灭火程序，消防员将搜索所有房屋，目前获救者情况如何？现场救援难度有多大？,86,334,92w
12,为什么佛印和苏轼的传说故事中，苏轼他就好像个小丑，总是又菜又爱玩？,32,71,90w
13,大家觉得樊振东去洛杉矶奥运会的几率有多大？,25,28,86w
14,如何评价《龙珠》里的宇宙舞蹈天团基纽特种部队？,15,44,75w
15,赌上至少四年去读博是否值得？,38,78,73w
16,如何评价作家猫腻的小说《将夜》？,17,31,69w
17,人应该做应该做的还是应该做想做的？,246,248,67w
18,熊猫造型的机器狗火了，网友称「这个是真想要」，其仿真程度如何？你觉得最适合机器狗的皮肤是什么？,18,49,66w
19,如何看待openreview的审稿人可以公开访问？,18,104,66w
