,title,answer_count,follower_count,detail_text
0,深圳一高校招聘教师全部「员额制」，高校事业编正在取消中，为何要用「员额制」代替传统编制？有哪些意义？,214,817,835w
1,韩国法院已批准尹锡悦逮捕令，这是韩国首次对现任总统发布逮捕令，后续事态会如何发展？,159,426,707w
2,如何看待多省市选调开始「拒绝」留学生，释放了什么信号？留学生的「镀金时代」结束了吗？,234,600,673w
3,父母那个年代很流行穿皮衣，为什么年轻人穿皮衣的越来越少了？,246,403,142w
4,巴黎奥运会上你被哪位运动员圈粉了？,102,123,129w
5,为什么我们在 2024 年依旧对李子柒、华农兄弟回归如此激动？我们怀念的究竟是什么？,31,49,107w
6,波音 24 小时发生两起事故，今年亏损已近 80 亿美元，波音飞机存在什么安全隐患？其亏损有哪些原因？,49,143,85w
7,《小小的我》中雅雅这个角色的意义是什么？,15,23,75w
8,国产独立游戏《烽火与炊烟》第二支实机PV发布，你对其中展示的内容有何看法，是否看好它的前景？,27,54,74w
9,24-25 赛季NBA常规赛骑士 113:95 勇士，如何评价这场比赛？,50,39,66w
10,2024 年「谷子」为什么这么火？「塑料黄金」为何会控住吃谷人？,39,67,62w
11,以前大力推广的沼气池，怎么现在越来越少了？,83,187,58w
12,路飞吃的是尼卡果实，那么谁吃了橡胶果实？,56,105,58w
13,国产剧爽点越来越多，为什么却越来越抓不住观众？,73,106,57w
14,个人年度报告中，2024 年你在知乎写下了多少字，阅读了多少字？,29,39,54w
15,怎样评价 2024 年国乒的表现？对国乒 2025 年你有哪些期待？,35,39,51w
16,有没有什么古人把同一种生物认成两个，两个不同的生物认成同一个的案例？,37,113,38w
17,为什么西班牙的火腿可以生吃？,414,872,28w
18,2024 年哪个演员的演技惊艳了你？,40,47,24w
19,《拳皇97》为什么不让裸杀？,34,60,21w
