,title,answer_count,follower_count,detail_text
0,听完国家主席习近平发表的二〇二五年新年贺词，你有怎样的感触？对于自己的二〇二五年有什么期待？,289,390,1261w
1,你相册里的 2024 「年度照片」是哪张？可以分享一下这张照片背后的故事吗？,317,412,770w
2,为什么变形金刚系列放弃迈克尔贝的有机械质感且复杂的变形，反而选择了一趴变形的风格?,35,84,322w
3,2024 年度电影票房榜前十出炉，《热辣滚烫》《飞驰人生 2》《抓娃娃》获得前三，你看过其中哪些影片？,101,130,142w
4,如何看待小米su712.23-12.29周锁单破万?,27,37,123w
5,为什么《剑风传奇》可以做到主角不开挂？,21,31,80w
6,为啥不把车门设计成平推的，来预防「开门杀」呢？,97,145,58w
7,波音 24 小时发生两起事故，今年亏损已近 80 亿美元，波音飞机存在什么安全隐患？其亏损有哪些原因？,132,465,53w
8,你在图书馆做过/遇见哪些有趣的事？,452,2037,53w
9,2024，你做过的最「Passion」的一件事是什么？想要对哪一天、哪一刻的自己说一声「谢谢」？,307,417,51w
10,韩国法院已批准尹锡悦逮捕令，这是韩国首次对现任总统发布逮捕令，后续事态会如何发展？,216,669,49w
11,你觉得哪个品牌的笔记本电脑是最耐用的？,26,44,48w
12,要跨年了，你对于 2025 年有什么愿望呢？,373,384,47w
13,怎样评价 2024 年国乒的表现？对国乒 2025 年你有哪些期待？,62,67,42w
14,新年到了，有哪些适合长辈亲友的「精致生活」仪式感好物？,30,48,42w
15,有关于2025跨年文案有哪些？,22,24,41w
16,每年跨年，你们家餐桌上都有哪些必上菜品？,37,84,40w
17,如何看待2024乒超联赛，男团半决赛山东魏桥 VS上海地产的对阵情况？你有什么期待？,69,97,39w
18,为什么霍都要在英雄大会提郭靖的蒙古西征元帅身份?,24,36,38w
19,家里有哪些神器会令你怦然心动，可以让你在新的一年过上「随时随地更健康」的生活？,21,52,37w
