,title,answer_count,follower_count,detail_text
0,香港发生黄金大劫案，多名男子抢走 65 公斤黄金，价值超半个亿，警方已拘捕 13 人，具体情况如何？,476,1149,1285w
1,老罗罗永浩看问题非常能看到本质，为什么创业总是不成功？,262,452,342w
2,什么阻止了氢气成为汽车内燃机燃料？,944,1402,187w
3,有哪些985高校如今已经名不副实了？,398,1044,185w
4,中国美院良渚校区污水管、雨水管十天内接连爆管，校方回应已请专家评估，原因可能是什么？反映出哪些问题？,65,125,171w
5,9 月 17 日关晓彤 28 岁生日鹿晗未卡零点发文，中断连续 8 年的庆生惯例，两人是否真的分手？,123,174,166w
6,美国宾夕法尼亚州发生枪案，致 3 名警察死亡，具体情况如何？事件背后有哪些深层次矛盾？,169,348,164w
7,如何评价《一人之下》漫画第734（777）话?,28,29,161w
8,听说月球在以每年四厘米的距离离开地球，这是不是真的？,153,577,153w
9,把孩子交给人类的母猫，为什么不自己提前投靠人类？,31,101,144w
10,刘邦凭什么这么听萧何的话?,59,112,135w
11,离岸人民币兑美元升破 7.10 关口，专家预测后续有望破 7，这一趋势受哪些因素影响？会带来哪些利好？,68,232,124w
12,上海新兵中大学生占比 96.7%，这一数字意味着什么？,126,289,115w
13,《新世纪福音战士》到底讲了什么？ 为什么看了好久感觉还是看不懂？,94,869,106w
14,Excel 两种格式 XLS 和 XLSX 有什么区别？日常保存选哪个格式好？,48,347,105w
15,「网红怪鱼」河川沙塘鳢在北京数量激增，专家称系外来物种，这种鱼有什么特点？为何会数量激增？,16,21,102w
16,如何看待成毅《赴山海》剧本穿帮引争议，编剧同行为其发声「演员现场拿剧本很正常」？拍戏现场真实情况如何？,28,41,102w
17,如何评价电影《731》的上映？你去看了吗？,1058,1434,96w
18,2025 英雄联盟亚洲邀请赛即将举行，你对该赛事有哪些期待？,22,20,91w
19,如果有机会为你珍藏的童年玩具办一场时光博物展，你会提名哪位「老朋友」带着你们的故事参展？,24,49,84w
