,title,answer_count,follower_count,detail_text
0,听完国家主席习近平发表的二〇二五年新年贺词，你有怎样的感触？对于自己的二〇二五年有什么期待？,1413,2038,986w
1,你相册里的 2024 「年度照片」是哪张？可以分享一下这张照片背后的故事吗？,616,928,519w
2,雷军跨年直播称 2025 年要交付 30 万辆车，造车支出约300亿，公司应多留点钱给员工，如何解读？,48,143,301w
3,国安球员于大宝宣布退役，如何评价其职业生涯？,22,27,92w
4,韩国客机撞墙事故已致 179 人遇难，暴露了哪些飞行安全隐患？未来应如何完善这些环节？,178,527,85w
5,为什么现在的年轻人这么热衷研究「麦学」「 晚学」「珂学」等各种「学」？这反映了怎样的群体心理？,78,186,43w
6,为什么风陵渡口一下子聚集了这么多杨过帮助过的人?,67,141,30w
7,2024 德玛西亚杯决赛 AL 3-1 战胜 TES 夺冠，如何评价这场比赛？,90,108,20w
8,有没有看过《宿命之环》的友友对这本书做一个评价?,23,30,5.4w
9,梦，标准读音是 mèng，为什么很多歌手唱出来的是 mòng？,696,1527,5.4w
10,24-25 赛季 NBA 常规赛骑士 122:110 湖人，如何评价这场比赛？,44,44,5.3w
11,客机失事致游客大批取消旅游计划，韩国旅游业受重创，这次空难还将产生哪些连锁反应？对韩国经济影响有多大？,111,459,5.2w
12,如何评价《黑神话：悟空》获得2024年Steam大奖年度最佳游戏等三项奖项?,41,58,5.2w
13,为啥不把车门设计成平推的，来预防「开门杀」呢？,179,328,5w
14,2024年乒超联赛第二阶段男团半决赛一单交锋，樊振东1：3不敌王楚钦，怎么评价这一场对决？,359,478,4.7w
15,《龙族》中，路明非的真实身份是什么？,273,1632,4.4w
16,为什么一些人总是爱在小事上斤斤计较，大事上却犯糊涂？,131,792,4.2w
17,如何评价喜剧电影《窗前明月，咣！》？,26,33,4.1w
18,2024 年令你印象最深的体坛瞬间是什么？,29,33,4w
19,新年到了，有哪些适合长辈亲友的「精致生活」仪式感好物？,36,73,3.8w
