,title,answer_count,follower_count,detail_text
0,消息称董某莹用 3 年时间完成了 11 篇跨学科论文，她是如何做到的？背后可能存在哪些问题？,635,1617,2558w
1,美方主动向中方传递信息希望谈起来，商务部回应「正在评估」，美方将如何谈判？最终可能达成怎样的协议？,383,741,1764w
2,2025 五一档首日票房 1.77 亿，《水饺皇后》成首日票房冠军，你去影院看了哪部？,107,180,396w
3,跑马拉松为什么要戴乳贴？,147,654,172w
4,24-25赛季NBA季后赛掘金 105:111 快船，如何评价这场比赛？,48,57,149w
5,如何评价凤凰传奇成员曾毅主演电影《苍茫的天涯是我的爱》？,44,84,142w
6,「网约摩托车」在部分县城上线，这种模式可能存在哪些问题？适合推广吗？,79,156,136w
7,比亚迪 4 月新能源汽车销量超 38 万辆，年内累计销量超 138万辆，如何评价其表现？,51,140,135w
8,为什么很多车主出停车场还没有养成提前缴费的习惯，一定要到停车场出口去造成拥堵呢？,200,330,122w
9,协和 4+4 和传统医学 8 年本博相比，所培养的医疗人才各方面能力差异大吗？医生们有哪些体会？,66,143,121w
10,贵州茅台一季度净利润 268.47 亿元，同比增长 11.56%，如何评价该业绩？,40,91,106w
11,如何评价 2025 年 5 月米哈游《崩坏：星穹铁道》演唱会「星铁 LIVE」？,26,50,104w
12,2025 新增本科专业「工业软件」是学什么的？与「工程软件」、「软件工程」专业的区别是什么？,30,67,90w
13,如何看待「胖就是不自律」这种观点？,37,51,89w
14,在外工作学习的你，五一为什么选择不回家？,61,97,83w
15,如何评价《明日方舟》 x Ave mujica联动活动？,32,42,81w
16,董某莹被曝博士论文与北京科技大学一发明专利多处雷同，具体情况怎么样？算是抄袭吗？,266,1004,80w
17,最小二乘法中的最小二是什么意思 ?,39,233,78w
18,移动互联网未成年人模式正式发布，家长可一键启动所有 APP 未成年模式，网络环境将带来哪些改变？,65,135,77w
19,如何评价《明日方舟》新干员「蕾缪安」？,17,21,76w
